character,x,y
肿,41.76542246,61.52524676
胀,18.458825,58.11379222
胁,11.23102114,75.75461713
胃,-56.38506275,27.26443939
胆,35.44318217,28.68070613
背,-83.6515522,-24.9580072
胎,8.609668126,66.46604398
胖,20.79140595,49.58965466
胜,20.42698753,52.78542939
胞,12.34146221,61.00397029
胡,72.49384926,17.98715489
胧,12.56242757,77.7193234
胳,7.377688203,66.99783354
胶,5.29298311,73.96836394
胸,17.9469262,76.16682669
能,-8.754242717,51.7408483
脂,-3.028114305,68.00204166
脆,9.267079956,72.83997305
脉,11.80855418,78.31887127
脊,1.038412313,8.261605213
脏,23.85325885,76.12816088
脑,24.13856126,73.09386418
脖,9.05148422,81.60016944
脚,18.45197689,77.88228658
脱,13.89824893,74.48232678
脸,13.79475891,66.86492757
脾,0.231476005,79.12860098
腊,-3.011680877,68.03085628
腐,-79.86191073,1.214533623
腔,11.93583989,64.85110852
腕,16.41532695,75.55530612
腥,12.939099,70.0905119
腰,5.987913481,78.72755452
腹,12.40173257,72.81156066
腻,9.430610625,76.95756335
腾,27.86213182,89.62410174
腿,7.928690134,78.76099901
膀,2.090703414,77.46580719
膏,-91.68338907,39.01662817
膛,12.93460227,70.07134138
膜,8.116844904,75.60459963
膝,10.43139709,78.2942872
膨,9.839945023,77.43454894
臂,-43.10682714,49.26128029
臣,35.64504844,28.20185557
自,-80.65378369,-45.43159114
臭,-81.63797953,13.65858839
至,30.30599466,13.66377104
致,-1.99629794,37.23645034
舅,-18.93050677,86.69421259
舆,-73.26389799,40.47736306
舌,64.01922366,-0.111483278
舍,-39.35498102,-44.25227824
舒,26.88343881,-17.7644153
舞,-59.76352322,41.48864841
舟,-20.49678142,22.57234802
航,-4.48360711,50.62549111
般,12.05281282,41.09312056
舰,14.54326896,53.50272571
舱,12.04229717,52.39087717
舵,-5.335829578,50.00975115
船,11.1686985,41.60407423
艇,4.755600557,73.63547341
艘,14.58788096,53.47237436
良,-51.01004244,-30.42632512
艰,76.96321527,-24.72352766
色,-50.06894043,-11.82312105
艳,27.06945567,-39.26115645
艺,-34.09322727,-16.60860155
艾,-37.09802679,-7.926017172
节,-39.0517797,-4.552007865
芒,16.44800172,-2.087016967
芙,-42.17519432,-7.107205957
芝,-39.72203979,-6.451639407
芦,-77.0648117,7.819596485
芬,-39.88146265,-9.272439684
芯,-29.80434784,-10.64423407
花,-35.84706881,-5.9384275
芳,-40.72476875,-5.781217907
芷,-35.18508097,-6.069098865
苍,-64.66182295,-7.244636858
苏,-39.79895644,-5.436065196
苗,-78.37778223,-47.369148
若,-43.16373541,-2.97966705
苦,-43.23998801,-2.997061823
英,-41.9413533,-10.31619808
苹,-38.03649078,5.206954254
茂,-73.18881942,1.17148203
范,-32.90486262,-16.0511031
茅,-65.63440789,-12.19126379
茫,-32.19711952,-8.308565803
茶,-57.74390692,13.15950481
草,-76.50818341,8.636064774
荐,-59.01861838,-21.4997054
荒,-57.88483269,-3.713110258
荡,-66.28626504,-11.31837544
荣,-65.92134378,-12.75252083
荫,-68.04495151,-1.360472092
药,-69.68278817,0.169148262
荷,-58.4772508,-20.1136729
莉,-68.05588641,-0.268880242
莎,-61.95499253,-3.112808607
莫,-70.53647517,-21.10991265
莱,-65.92288892,-13.98054138
莲,-59.99015038,-20.16029032
获,-61.70322138,-2.505431989
菊,-66.64612584,0.678001239
菌,-71.03414273,-18.81606621
菜,-53.89392776,3.879333958
菩,-66.79853946,-17.94366724
菲,-64.83438771,-5.003086952
萄,-52.76120897,42.17458407
萍,-59.48793963,-20.38566612
萝,-82.19342307,-17.01479207
营,-89.02901295,-9.960987955
萧,-66.24714825,-14.56893746
萨,-62.31201946,3.475020675
落,-54.29701547,43.01686389
著,-80.42146293,36.42348661
葛,-67.15572005,59.22323772
葡,-45.26956391,52.47132906
董,-44.41199158,79.46431239
葬,-74.6113419,-16.43773983
葱,-39.08898272,40.11346039
蒂,-57.38358591,40.51064689
蒋,-48.87299821,1.343308829
蒙,-55.44858234,53.87345787
蒲,-78.54389654,34.4563741
蒸,-75.02948475,-16.41563048
蓄,-49.69911211,49.94256064
蓉,-68.08865992,-19.42723899
蓝,-76.95213751,-37.76212413
蓬,-46.20720378,50.91859021
蔑,-83.46272506,-18.63933977
蔡,-58.1458771,50.31151284
蔬,-60.55160235,-1.44806617
蔽,-60.09831899,-1.257952334
蕴,-71.50545934,-22.03286691
薄,-44.30411986,75.08459952
薛,-61.47184868,3.924178746
薪,-53.45787798,42.67373076
藉,-86.25695919,29.46186377
藏,-55.3170853,44.35010021
藤,-55.37589788,53.92253871
虎,-10.43159384,51.47452973
虑,-35.43831161,29.9162834
虚,1.138847445,-17.94309363
虫,-17.71484263,16.53788112
虹,39.68805975,-30.36246594
虽,-37.84956798,57.09319726
虾,40.12701883,-29.90567022
蚀,17.9516063,-27.15076971
蛇,32.41982343,51.51867851
蛋,-21.19633841,59.52346185
蛛,25.85886648,-22.94320007
蛮,-86.27152465,-5.666882783
蜂,19.57516162,-18.59521633
蜜,-68.5617234,48.59650698
蜡,-10.69238691,-78.71543937
蝶,-26.77852901,-60.88937909
融,-14.71139935,48.12834348
蠢,-41.68565877,75.43890929
血,-12.76587717,-14.8415193
行,20.72486516,-10.75481884
衔,-75.26533404,-48.89521424
街,-75.87661949,-48.54985723
衡,-16.92822722,-6.564155359
衣,-6.757019556,17.95976787
补,32.60330972,-44.13969258
表,-80.92563145,-16.23371478
衫,30.16399726,-44.3572535
衬,15.88842398,-49.71306718
衰,-61.3823751,54.53828987
衷,-80.98631852,-16.20746666
袁,-64.44545573,34.7554778
袋,-19.46003817,21.65336263
袍,25.28294446,-57.39489281
袖,78.01202728,-46.63573747
被,18.83470275,-70.82058409
袭,-32.10045991,-12.48713011
裁,-46.79648764,7.824818241
裂,-16.68721381,52.27499318
装,-34.87630697,-11.01242029
裔,-56.46351326,57.6790642
裕,8.011457272,-65.64144039
裙,48.25823262,-74.08831624
裤,-60.94328901,4.75695342
裸,42.7186896,-46.63118681
裹,-43.23807561,62.25104881
襄,-42.26715459,62.3649122
襟,-26.85019188,-58.1009348
西,63.89684052,11.51344779
要,-23.89646307,51.54268914
覆,-28.22167809,81.84495612
见,47.12257253,0.682169817
观,60.45832921,-46.62981035
规,60.63393545,-46.52419334
觅,40.48501609,-6.346612692
视,59.41515175,-47.60341071
览,-79.18934181,-27.91677231
觉,8.332053004,-2.009773932
角,-57.89496624,-30.1217167
解,59.18663167,53.37635873
触,67.11359774,65.85578666
言,-91.42179368,-17.99083581
誉,-54.874867,63.94243321
誓,-38.04943427,60.68935173
警,-42.7856154,79.62238303
譬,-53.77510978,62.97038319
计,-3.826263034,-28.36881207
订,-1.773702749,-45.35571526
认,8.318829707,-36.34162635
讥,2.670068935,-47.6545987
讨,12.4413348,-49.87826618
让,1.146826016,-40.17223324
训,5.086638033,-22.10366063
议,-6.963570469,-41.19076904
讯,51.05200337,-5.099020721
记,-2.577634704,-47.87322831
讲,0.43802387,-57.44518586
讳,-40.59139449,-29.76187564
讶,51.60059199,-8.78951489
许,-3.768983935,-36.75330892
论,-1.577127774,-41.87856498
讼,-3.466461926,-41.27434855
讽,56.59151963,-11.56896794
设,-7.299398354,-38.74136684
访,10.15795648,-48.36145703
证,57.71286586,-36.57490898
评,52.46720198,-26.0335351
识,56.79876475,-12.47950131
诈,-0.611807316,-35.59004739
诉,0.184019537,-44.87573964
诊,-2.555298032,-40.74069274
词,76.80792539,30.89770601
译,54.94828658,-19.54127609
试,8.400801667,-47.6211636
诗,-18.47480196,-45.6057256
诚,-18.61569997,32.96812066
话,63.28614829,3.251855905
诞,1.540610877,-46.29524449
询,-22.32097244,-72.41254617
该,-8.813635898,-41.40029945
详,0.231304187,-30.72725147
语,-16.22200732,-39.040307
误,59.59571832,-13.77043292
诱,9.082019078,-48.13279794
说,0.236603828,-62.3988309
诵,67.6243949,-21.61435746
请,-51.62180603,-48.55331865
诸,-30.39479043,-48.33686373
诺,-22.94897029,-43.17885382
读,-9.434112878,-41.77386325
课,10.97311684,-55.98586805
谁,4.809282986,-86.97108414
调,7.559652559,-55.48260692
谅,-56.23916773,-39.09172975
谈,-7.903598449,-40.34731514
谊,-53.85920036,-31.84325777
谋,-85.662032,-24.74896629
谎,-47.79772007,-42.43871392
谐,-27.87986833,-46.6659402
谓,-70.37523835,62.06104526
谜,0.450571389,-44.93383076
谢,-19.47358665,-54.69274732
谣,-16.88523493,-38.0383283
谦,-92.02442766,17.65578583
谨,-51.12706776,-47.6932887
谬,58.80148029,-14.07295539
谭,-31.78766286,68.22205157
谱,-27.02465967,-46.99760149
谴,-18.6128977,86.76886165
谷,7.511324238,-63.07107646
豆,60.80783536,17.86179739
象,-69.71560395,20.39652868
豪,-42.54950368,62.95439463
豫,-47.09444587,-54.06031398
貌,-1.320445952,76.87674998
贝,47.34263388,1.289546018
贞,-45.13354726,21.35336165
负,-45.18750888,21.54767913
贡,49.58406049,3.267120569
财,14.35677045,32.41317026
责,-48.42944739,25.47221905
贤,-42.8413712,25.51918492
败,6.240541155,43.07996964
账,22.10711756,41.87660264
货,-43.3942393,24.00275152
质,17.29394211,37.69681243
贩,2.723094415,60.47716484
贪,-45.30175266,23.83564713
贫,-44.93744172,25.40740447
购,30.83690341,53.71865605
贯,-41.69769167,25.43535152
贱,4.500408376,60.54531855
贴,75.87172987,-53.23638641
贵,-60.69464377,30.48844438
贷,-43.08360877,24.00428349
贸,-43.13728678,27.26067675
费,-50.06818356,24.17571817
贺,-45.89295427,26.58440312
贼,23.01290007,42.51121319
贾,-42.84709474,27.60878872
贿,30.22614542,54.40956677
资,-46.57341459,27.11371907
赋,2.992767397,60.16400817
赌,29.91338872,54.77114884
赏,-39.91448763,23.22550918
赐,43.84712243,44.81163491
赔,4.263392398,68.09310793
赖,6.252533319,49.2192603
赚,25.371195,64.01121193
赛,-53.27966823,73.79089374
赞,-47.35640698,26.86544601
赠,6.034666091,65.07385742
赢,-45.93115473,64.63378269
赤,-5.89222232,21.95601397
赫,-28.96649157,-62.29948652
走,7.238913359,-6.526317822
赴,19.33104843,62.59695752
赵,-10.11023121,58.74395881
赶,-6.547382442,60.03772132
起,-8.648993391,59.70114107
趁,-10.55284643,58.9913565
超,-10.66014672,60.37426153
越,-11.59441621,58.40161461
趋,-11.50953928,60.11118593
趟,-12.0820193,58.03051947
趣,84.47360849,-38.88854147
足,29.80676467,13.03866953
趴,20.28081196,34.63099699
跃,25.29692177,57.08026604
跌,26.09113045,58.3784417
跑,34.98351832,55.0805076
距,59.01381823,42.19177056
跟,54.44801846,63.46474511
跨,27.72457017,60.69799832
跪,6.038178175,61.73358756
路,7.054543955,67.75864231
跳,38.6812558,53.37262062
践,4.846612912,60.71711237
踏,32.16495794,58.84668292
踢,44.10729185,45.24328794
踩,26.90936015,59.16622518
踪,27.56215396,60.2306225
蹈,34.73013208,60.79851434
蹲,27.05963034,62.97341683
躁,48.39510994,40.67453897
身,-83.99712182,-22.97877197
躬,79.65321223,22.72994782
躯,11.49883701,54.71263648
躲,12.4595284,49.33887586
躺,10.49495625,54.00842386
车,-37.84952184,4.451527233
轨,1.202706852,52.3314964
转,0.725886244,48.72129592
轮,0.083461974,51.88642723
软,-1.681426711,48.51528101
轰,-70.65296176,23.96197388
轴,78.76752082,-46.42270161
轻,43.4887777,-27.90020168
载,-41.27045813,33.6787587
轿,1.264071176,52.92564855
较,2.606298296,50.09231198
辅,79.90407912,-45.9939656
辆,82.01776777,-38.05395652
辈,-27.19681785,58.48389573
辉,57.81318531,54.11594992
辑,-1.604675657,55.34399348
输,82.15122681,-38.13654595
辛,-31.58826715,6.617797542
辜,-63.95280817,57.4668152
辞,4.372387994,31.1488508
辟,-12.98789132,39.2339824
辣,-30.68645588,-64.4029096
辨,-39.97609531,17.91515753
辩,-39.16935253,18.13127751
辫,-39.86616708,17.98875002
辰,59.19513329,24.88820872
辱,-26.61337919,70.68189977
边,32.85437709,-103.0745103
辽,44.15076642,-23.86274726
达,33.2017383,-102.22185
迁,35.48686013,-97.62998477
迄,26.49690382,-100.7756119
迅,30.5650356,-94.98619434
过,33.9099252,-103.9906146
迈,29.92246811,-96.43817739
迎,30.56808914,-100.3626798
运,27.87424057,-96.58614227
近,29.29060011,-98.77690027
返,32.04336039,-98.29506082
还,33.72966619,-97.51682105
这,31.45205281,-104.4714898
进,4.677062885,-51.77856401
远,29.22770321,-96.51491566
违,-30.14043129,-59.28845476
连,-8.554698158,-16.54518742
迟,29.7225112,-98.59525419
迪,36.25371188,-108.0911143
迫,36.22120317,-108.0593692
述,35.34194963,-103.7639967
迷,29.69167741,-101.1103573
迹,20.92188251,-99.19361442
追,30.98160732,-109.2871233
退,34.36758176,-100.214478
送,34.45961518,-102.9040847
适,26.02633013,-99.54635545
逃,20.91781921,-99.15241188
逆,30.15787801,-105.2434686
选,32.58894288,-106.3556636
逊,2.070200522,-47.11868644
透,30.56814408,-103.6360397
逐,31.82786332,-97.57114487
递,29.78819907,-107.5377299
途,35.02831795,-102.2845491
逗,32.63073136,-100.1679761
通,32.83850131,-95.66346009
逛,27.8649312,-103.6794208
逝,28.89005648,-102.0749727
速,25.05582637,-99.00160004
造,31.20389901,-108.9627019
逢,25.69043641,-102.5300964
逮,36.12706666,-101.3098205
逸,24.16720952,-100.095245
逻,31.99297215,-96.68784844
逼,26.10188135,-107.7461616
遂,30.77850797,-104.6707899
遇,26.71197169,-109.139436
遍,26.24486075,-107.9855556
道,24.52258515,-98.05446926
遗,23.59130211,-106.4563479
遣,33.51505255,-107.4776717
遥,11.28141708,-55.84101954
遭,24.23627454,-103.9184321
遮,21.614419,-102.0355209
遵,21.21845915,-102.8857006
避,26.89186036,-104.3201106
邀,25.33091747,-105.8522536
邓,52.78941182,16.23387353
那,56.99970319,15.31932623
邦,53.87051385,17.37730152
邪,56.06684707,14.37789838
邮,17.06925266,25.54745658
邵,56.41031625,15.98619102
邻,20.51218985,24.06791062
郁,19.78148192,24.69884107
郊,20.72335141,25.69213618
郎,54.51295074,17.43731528
郑,21.13582566,23.44153703
部,20.21235987,26.41258757
郭,21.69130607,26.31201058
都,19.03916896,25.46407561
鄙,93.45383261,13.94723706
配,23.06777609,67.90913996
酒,-19.54888195,-27.13128047
酬,56.75084503,76.31114927
酱,-38.89719895,58.24598066
酷,56.03375406,75.48469882
酸,57.46068416,74.1049153
酿,57.98545994,76.12934295
醉,57.68454533,75.57316625
醋,59.09024409,74.95991651
醒,58.87024621,76.70459225
采,-57.82612309,-10.19003338
释,43.64666806,-29.48531621
里,27.93915615,18.00750109
重,-66.41497872,56.91894823
野,46.82300837,32.5478981
量,-41.90827455,81.09583615
金,-39.15205704,-24.42602805
鉴,-49.64128484,-19.85733145
针,37.18210498,-25.3354323
钉,37.95789904,-25.03414569
钓,-5.467208224,-79.87312269
钟,-10.13783547,-71.89575824
钢,-1.119704897,-77.00443335
钦,-0.254422252,-69.29818295
钩,-5.644449544,-79.5580358
钱,-5.88954614,-71.45057593
钻,-8.629578754,-75.62657613
铁,-0.549748775,-70.28915004
铃,-6.766695106,-71.01794831
铅,4.300627265,-66.66629508
铜,-0.95840118,-77.17000812
铭,-8.851338666,-68.52448186
银,-3.007938023,-73.4650264
铸,-11.47251521,-65.80195552
铺,-12.50922123,-73.45589637
链,-11.27801163,-66.48759325
销,-8.689757438,-77.12505608
锁,-11.97466688,-72.49280787
锅,-1.909804153,-76.19755157
锋,-6.561440879,-70.07466758
锐,-7.083706027,-71.93680697
错,-9.404170774,-77.65443666
锡,-7.33626412,-77.34147858
锣,-4.483474659,-70.51943336
锤,-5.058578758,-72.77874999
锦,-12.14900271,-71.35997423
键,-12.03905397,-67.76470597
锻,-2.587138991,-72.27288299
镇,-52.71514449,-76.11627213
镖,-5.404237424,-68.27914931
镜,-72.6149121,-24.6387842
镶,-41.49944737,65.85729134
长,-0.824908125,8.883917006
门,74.64650094,42.35233457
闪,74.30043812,42.70747675
闭,75.06169623,44.26303594
问,74.88834492,38.03817247
闯,76.06260908,39.46842216
闲,75.0499462,46.09903583
间,74.98259941,37.72826134
闷,73.37637695,42.70198655
闹,74.07074489,46.28467173
闻,73.52389825,37.47889799
阁,74.73197293,39.98233617
阅,71.53114965,42.7685201
阐,76.69537065,37.15030233
阔,75.65328593,41.16402628
队,20.32970362,70.13268584
防,19.77656307,69.12343975
阳,76.14621343,49.90256344
阴,75.84160037,46.89143389
阵,11.50836004,86.07943052
阶,20.07820512,70.42670637
阻,38.15301161,94.47331074
阿,36.32390263,95.89545002
陀,18.78193504,69.55914726
附,37.96820678,92.431797
际,36.10795535,97.63732279
陆,26.38945142,71.28650574
陈,11.87200759,86.2423404
陋,68.82844309,70.95317143
陌,78.11647381,48.98497279
降,13.35270989,82.15418892
限,54.04627601,63.23124006
陕,28.00707983,75.68385452
陡,10.94955737,84.0912741
院,19.015388,74.05043506
除,12.82275643,86.73361503
险,14.34322323,66.84706392
陪,4.985160012,69.61271289
陵,14.24632965,80.63098982
陶,18.69471676,74.98794232
陷,34.4504484,61.9585315
隆,14.96319127,83.19381461
随,13.26643489,81.11611344
隐,14.59633877,83.80809676
隔,29.0545956,90.23272348
隙,9.85716912,88.57024416
障,9.690969542,88.85904204
隶,-92.1990049,17.82647146
难,40.64690808,-51.22007533
雀,-83.89280719,49.64811306
雁,16.26443755,42.72442858
雄,20.46085144,41.3347993
雅,18.18917211,42.42362884
集,-77.44974404,16.21990323
雇,-78.38472495,54.17582969
雕,-14.22825401,-21.34984402
雨,73.32858565,49.96773977
雪,-82.5060256,41.43350891
零,-25.86062858,70.69540117
雷,-82.47714658,41.34502419
雾,-37.42886914,81.72697061
需,-21.91488082,40.37626731
震,-40.25931172,81.35088504
霉,-37.88499173,83.87842754
霍,-36.24724754,81.22203857
霜,-33.59283661,79.1840094
霞,-40.38583794,74.83063613
露,-33.74396273,79.25964734
霸,-37.91296115,81.9901371
青,-80.43587727,19.17794329
靖,-66.28697462,72.95104135
静,-62.55714864,8.772223451
非,-8.160316867,-20.70648905
靠,-53.30580202,76.71974479
面,72.91840559,31.857487
革,-69.40671844,17.37631949
鞋,-5.801052276,56.19984074
鞭,81.03164608,-33.28823975
韦,-43.41228223,-24.73961248
韩,31.53956076,-30.38881426
音,-63.49220342,-27.08082047
韵,75.96831045,10.63795443
页,49.27708033,3.524556802
顶,82.21467645,-18.31368757
项,81.42290188,-18.74829265
顺,68.9741549,68.01308628
须,81.60698184,-17.48083812
顽,74.998419,66.14560914
顾,71.28409824,70.455258
顿,71.03668794,67.35965647
颁,73.85271886,66.8251078
颂,73.71966164,65.54231456
预,73.12162812,68.49329982
领,72.51657834,66.08818257
颇,70.84357879,66.68938126
颈,72.42415835,68.80589657
颊,72.22914759,67.06954748
频,71.2636202,64.79208506
颖,71.26082647,68.34162437
颗,71.11823169,69.30405462
题,58.22693256,40.81462658
颜,68.91040151,65.57641217
额,66.53611511,61.39791697
颠,68.41766663,65.71537519
颤,66.47809743,61.30815828
风,47.13077717,-3.959314942
飘,44.74913457,36.84672828
飞,45.38626179,6.096182803
食,-46.16699788,23.40031935
餐,-45.19601009,48.95231548
饥,3.837483476,-48.4881507
饭,-5.639798259,-61.82384414
饮,-0.168829447,-69.10802231
饰,-13.50077081,-71.55562592
饱,23.40987808,-57.15506312
饶,-9.643288019,-67.22388151
饼,12.49669257,-51.09656945
饿,-5.865619332,-63.02578374
馆,-32.25001,-46.25882497
首,-39.20771098,-39.12499475
香,-65.2051613,40.4758708
馨,-53.31591704,62.83172109
马,35.40277388,-6.042590851
驰,13.57192271,61.50476684
驱,11.74467104,56.06631513
驳,5.928622868,55.68056513
驶,6.427821129,55.76745286
驻,20.99056697,53.43701805
驾,-2.906698985,-21.44571915
骂,49.69524717,37.0157297
骄,4.557888982,55.55052758
骆,6.956049666,66.89179661
验,14.12571624,66.019751
骑,1.038572679,72.07947423
骗,6.709648648,81.32769689
骚,11.76857852,57.33871739
骤,7.030209383,78.91510201
骨,44.93403407,-9.97306193
高,-68.42361228,-8.540366439
鬼,-55.45398936,-29.94719203
魂,1.444174768,85.52981024
魄,0.950210409,85.39230351
魏,-60.12672901,5.95678563
魔,-53.76061061,58.09899283
鱼,-53.36591426,-29.26781887
鲁,-38.05524211,60.93055213
鲍,32.42756416,51.87416521
鲜,25.80458048,-18.55289474
鸟,-69.18423643,-5.998924068
鸡,-48.51126642,-7.571932711
鸣,-3.448165532,85.94350429
鸦,0.687038808,72.55840128
鸭,-5.669795496,83.7929089
鸿,-48.53773195,-7.665262061
鹅,-49.72314178,-9.862038747
鹏,83.4161998,58.90052435
鹤,-6.629029263,82.76770145
鹰,-61.73422194,45.05620298
鹿,-83.71157692,7.858572269
麦,-84.63585364,-17.5818407
麻,-60.52589356,2.07477798
麼,-59.81530412,46.32496428
黄,-84.84635856,-14.86962097
黎,-54.26517329,12.50629082
黑,-23.99139126,60.56722087
默,-15.66096399,41.32136594
鼎,39.84833076,39.73450257
鼓,-6.929461543,39.20649904
鼠,44.64621395,21.57780337
鼻,-44.06737106,75.17925592
齐,-30.6628604,-4.019395254
齿,-52.99330406,-16.1421729
龄,6.46582082,47.55272712
龙,-8.157333703,2.827238365
龟,-55.4864259,-29.06561031
